순번,분전함번호,표찰번호,행정동,법정동,리,지번,위도,경도,램프종류1,램프용량1,등수1,램프종류2,램프용량2,등수2,램프종류3,램프용량3,등수3,보행등종류,보행등용량,보행등기구,보행등수,총등수,설치일자,지번 주소
4018,#377,#377-64,가호동,가좌동,,479-1,35.15414037849959,128.10910140592358,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 479-1
4019,#377,#377-65,가호동,가좌동,,479-1,35.15338674873253,128.1084766254204,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 479-1
4020,#377,#377-66,가호동,가좌동,,479-1,35.15354083524936,128.10813577291338,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 479-1
4021,#377,#377-67,가호동,가좌동,,479-1,35.153708413616854,128.1077978455624,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 479-1
4022,#377,#377-68,가호동,가좌동,,479-1,35.15383476034609,128.10753343391758,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 479-1
4023,#377,#377-69,가호동,가좌동,,480-15,35.153942706583855,128.10730992544737,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 480-15
4024,#378,#378-1,가호동,가좌동,,996-12,35.15258166879891,128.10559050743294,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-12
4025,#378,#378-2,가호동,가좌동,,996-12,35.152780982423835,128.10572489270777,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-12
4026,#378,#378-3,가호동,가좌동,,996-4,35.15312133218674,128.1059599541974,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4027,#378,#378-4,가호동,가좌동,,996-4,35.15332062030586,128.10609708448115,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4028,#378,#378-5,가호동,가좌동,,996-4,35.15358474369099,128.10628996399535,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4029,#378,#378-6,가호동,가좌동,,996-4,35.15381319486548,128.10644120850017,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4030,#378,#378-7,가호동,가좌동,,996-4,35.15399906472187,128.10656718522557,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4031,#378,#378-8,가호동,가좌동,,996-4,35.15439325860026,128.10682767527257,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4032,#378,#378-9,가호동,가좌동,,996-4,35.154644238810654,128.10697922802856,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4033,#378,#378-10,가호동,가좌동,,996-4,35.15489086326365,128.10711426119866,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4034,#378,#378-11,가호동,가좌동,,996-4,35.15514897808705,128.10722475854345,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4035,#378,#378-12,가호동,가좌동,,996-4,35.15536876707282,128.10733748083473,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-4
4036,#378,#378-13,가호동,가좌동,,997,35.155633765969746,128.1074343548127,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 997
4037,#378,#378-14,가호동,가좌동,,996-1,35.15610586321453,128.10755324190907,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4038,#378,#378-15,가호동,가좌동,,996-1,35.15639837417203,128.10759836136958,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4039,#378,#378-16,가호동,가좌동,,996-1,35.156632508322346,128.10762074066557,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4040,#378,#378-17,가호동,가좌동,,996-1,35.15696339509343,128.10765814998047,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4041,#378,#378-18,가호동,가좌동,,996-1,35.15722681791636,128.10768092670597,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4042,#378,#378-19,가호동,가좌동,,996-1,35.157674784207785,128.107728154938,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4043,#378,#378-20,가호동,가좌동,,996-1,35.15795367678793,128.1077840661623,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4044,#378,#378-21,가호동,가좌동,,996-1,35.158251094887504,128.10778535499767,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4045,#378,#378-22,가호동,가좌동,,996-1,35.15856400785281,128.10781703477178,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 가좌동 996-1
4046,#378,#378-23,가호동,가좌동,,464,35.1579991855235,128.10953089333475,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4047,#378,#378-24,가호동,가좌동,,464,35.157864097141214,128.1093880143443,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4048,#378,#378-25,가호동,가좌동,,996-3,35.1576386743359,128.1092119955116,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 996-3
4049,#378,#378-26,가호동,가좌동,,464,35.15745528657049,128.10906134760515,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4050,#378,#378-27,가호동,가좌동,,464,35.157220306133986,128.10888530719853,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4051,#378,#378-28,가호동,가좌동,,464,35.156983793780355,128.10887661008087,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4052,#378,#378-29,가호동,가좌동,,464,35.15678105096137,128.10887111497,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4053,#378,#378-30,가호동,가좌동,,464,35.156593523800126,128.10887042036012,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4054,#378,#378-31,가호동,가좌동,,464,35.156440278421975,128.10887021750267,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4055,#378,#378-32,가호동,가좌동,,464,35.15615700139958,128.10885990244046,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4056,#378,#378-33,가호동,가좌동,,464,35.155929551128054,128.1088458413287,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4057,#378,#378-34,가호동,가좌동,,448-7,35.15594589728154,128.10779799962196,LED,100W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 448-7
4058,#378,#378-35,가호동,가좌동,,454-8,35.15587134330158,128.1080658635596,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 454-8
4059,#378,#378-36,가호동,가좌동,,454-9,35.15586740904738,128.1082496326959,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 454-9
4060,#378,#378-37,가호동,가좌동,,455-9,35.15586692621884,128.10854868063234,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 455-9
4061,#378,#378-38,가호동,가좌동,,464,35.155871971153864,128.1089822409063,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4062,#378,#378-39,가호동,가좌동,,464,35.15585804401107,128.10927287545905,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4063,#378,#378-40,가호동,가좌동,,464,35.15585545643322,128.10955543302896,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4064,#378,#378-41,가호동,가좌동,,464,35.15584730665693,128.10995314697948,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 464
4065,#378,#378-42,가호동,가좌동,,951,35.155828886428395,128.11048790213084,LED,150W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 가좌동 951
4066,#378,#378-43,가호동,가좌동,,951,35.15808947929472,128.10968728715088,LED,150W,1,,,0,,,0,,,,0,1,2022-06-03,경상남도 진주시 가좌동 951
4067,#379,#379-1,하대동,하대동,,601,35.195243989185144,128.11255663373788,CDM,70W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 하대동 601
4068,#379,#379-2,하대동,하대동,,654-15,35.19519942322091,128.11200747909623,CDM,70W,1,CDM,70W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 하대동 654-15
4069,#379,#379-3,하대동,하대동,,산 37-1,35.19519665251395,128.1115806695678,CDM,70W,1,CDM,70W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 하대동 산 37-1
4070,#379,#379-4,하대동,하대동,,654-30,35.1952092018114,128.11117287013207,CDM,70W,1,CDM,70W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 하대동 654-30
4071,#380,#380-2,평거동,신안동,,754-1,35.179813516645446,128.06496560311595,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 신안동 754-1
4072,#380,#380-3,평거동,신안동,,755-1,35.17947550897781,128.06471145114924,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 신안동 755-1
4073,#380,#380-4,평거동,신안동,,754-7,35.17910838052008,128.06443771073808,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 신안동 754-7
4074,#380,#380-5,평거동,신안동,,760-4,35.178741540707115,128.0641310437691,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 신안동 760-4
4075,#380,#380-6,평거동,신안동,,755-21,35.178477373986475,128.06393549314416,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 신안동 755-21
4076,#380,#380-7,평거동,신안동,,763-4,35.177924545617785,128.0635111441741,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 신안동 763-4
4077,#381(#360 결합),#381-1,초장동,초전동,,1046-2,35.19922143053845,128.11642566359052,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1046-2
4078,#381(#360 결합),#381-2,초장동,초전동,,595-3,35.199539350324194,128.11640256355093,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 595-3
4079,#381(#360 결합),#381-3,초장동,초전동,,32,35.19986400365093,128.1163823006095,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 32
4080,#381(#360 결합),#381-4,초장동,초전동,,1039,35.20016835505702,128.11636450482024,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1039
4081,#381(#360 결합),#381-5,초장동,초전동,,588-2,35.200529,128.116344,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 588-2
4082,#381(#360 결합),#381-6,초장동,초전동,,1039,35.200867302552815,128.11631642226692,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1039
4083,#381(#360 결합),#381-7,초장동,초전동,,1037,35.20112211420853,128.11629520304865,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1037
4084,#381(#360 결합),#381-8,초장동,초전동,,1037,35.20137910288965,128.11628224895236,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1037
4085,#381(#360 결합),#381-9,초장동,초전동,,1037,35.201642850424164,128.11626938728816,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1037
4086,#381(#360 결합),#381-10,초장동,초전동,,1037,35.20192477341708,128.11624030329244,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1037
4087,#381(#360 결합),#381-11,초장동,초전동,,1017-1,35.2021683202528,128.11621892950367,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1017-1
4088,#381(#360 결합),#381-12,초장동,초전동,,1017-1,35.202438927835104,128.1161951807232,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1017-1
4089,#381(#360 결합),#381-13,초장동,초전동,,1017-1,35.202686955251885,128.11617661321003,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1017-1
4090,#381(#360 결합),#381-14,초장동,초전동,,1017-1,35.20288086114737,128.11616279541593,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1017-1
4091,#381(#360 결합),#381-15,초장동,초전동,,1007,35.20317399823653,128.1161393545927,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1007
4092,#381(#360 결합),#381-16,초장동,초전동,,1007,35.203460351144564,128.116118566016,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1007
4093,#381(#360 결합),#381-17,초장동,초전동,,1007,35.20372414919518,128.1161002139198,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1007
4094,#381(#360 결합),#381-18,초장동,초전동,,989,35.203972176556455,128.11608164593272,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 989
4095,#381(#360 결합),#381-19,초장동,초전동,,989,35.20424273344544,128.11606338613072,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 989
4096,#381(#360 결합),#381-20,초장동,초전동,,989,35.20452685864946,128.11603982138362,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 989
4097,#381(#360 결합),#381-21,초장동,초전동,,989,35.204781670139106,128.11601860066327,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 989
4098,#381(#360 결합),#381-22,초장동,초전동,,884,35.2055437756802,128.1159631418353,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 884
4099,#382,#382-1,초장동,초전동,,659-1,35.20856954082417,128.11575471509423,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 659-1
4100,#382,#382-2,초장동,초전동,,659-1,35.20825843098869,128.11577242165677,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 659-1
4101,#382,#382-3,초장동,초전동,,659-1,35.20797435656939,128.11579049801008,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 659-1
4102,#382,#382-4,초장동,초전동,,664-1,35.207676815018196,128.11580289929063,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 664-1
4103,#382,#382-5,초장동,초전동,,664-1,35.20739944883186,128.1158265579462,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 664-1
4104,#382,#382-6,초장동,초전동,,664-1,35.207158129878145,128.11585070966936,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 664-1
4105,#382,#382-7,초장동,초전동,,664-1,35.206912380907006,128.11586656465582,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 664-1
4106,#382,#382-8,초장동,초전동,,870-1,35.20662607877028,128.11588186470854,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 870-1
4107,#382,#382-9,초장동,초전동,,870-1,35.20635772434454,128.115905646192,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 870-1
4108,#382,#382-10,초장동,초전동,,870-1,35.206114202992744,128.1159242767101,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 870-1
4109,#382,#382-11,초장동,초전동,,870-1,35.205839114982865,128.11594522052064,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 870-1
4110,#382,#382-13,초장동,초전동,,884,35.205237070388954,128.11599188864014,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 884
4111,#382,#382-14,초장동,초전동,,884,35.205000358453866,128.11600512137224,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 884
4112,#382,#382-16,초장동,초전동,,640-6,35.208867132929676,128.11573682348526,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 640-6
4113,#382,#382-17,초장동,초전동,,640-6,35.209115185368375,128.11571550859028,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 640-6
4114,#382,#382-18,초장동,초전동,,640-6,35.20935412479614,128.11570505057173,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 640-6
4115,#382,#382-19,초장동,초전동,,640-6,35.20959314010776,128.1156863572779,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 640-6
4116,#382,#382-20,초장동,초전동,,640-6,35.20986367144069,128.1156708405055,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 640-6
4117,#382,#382-21,초장동,초전동,,640-6,35.21011390089683,128.11565779134162,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 640-6
4118,#382,#382-22,초장동,초전동,,640-6,35.21036861094953,128.11564754886908,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 640-6
4119,#382,#382-23,초장동,초전동,,333-5,35.21062339688295,128.11562907101688,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 333-5
4120,#383,#383-1,초장동,초전동,,1007,35.203122507996404,128.11585863901803,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1007
4121,#383,#383-2,초장동,초전동,,1017-1,35.20270753431101,128.1158996304277,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1017-1
4122,#383,#383-3,초장동,초전동,,1017-1,35.20243705327031,128.11590965606024,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1017-1
4123,#383,#383-4,초장동,초전동,,1017-1,35.202137081419224,128.1159412395863,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1017-1
4124,#383,#383-5,초장동,초전동,,1037,35.20181923770517,128.1159561074349,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1037
4125,#383,#383-6,초장동,초전동,,1037,35.20155771784809,128.11597174575434,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1037
4126,#383,#383-7,초장동,초전동,,1037,35.20117884192405,128.11600773959742,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 1037
4127,#383,#383-8,초장동,초전동,,32,35.200838367409766,128.1160332780191,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 32
4128,#383,#383-9,초장동,초전동,,842-10,35.20049343756528,128.1160532650775,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 842-10
4129,#383,#383-10,초장동,초전동,,839-6,35.20014167293369,128.11608139381516,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 839-6
4130,#383,#383-11,초장동,초전동,,837-5,35.199832967441274,128.11608266051763,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 837-5
4131,#383,#383-12,초장동,초전동,,595-3,35.19957592810858,128.1161011046129,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 595-3
4132,#383,#383-13,초장동,초전동,,595-3,35.19930990224291,128.11611668058822,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 595-3
4133,#383,#383-14,초장동,초전동,,595-3,35.19904835697596,128.1161350628558,LED,150W,1,,,0,,,0,,,,0,1,2010-11-26,경상남도 진주시 초전동 595-3
4134,#384,#384-1,초장동,초전동,,260-3,35.21126834574702,128.1250784389639,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 260-3
4135,#384,#384-2,초장동,초전동,,260-3,35.210844513379286,128.12523156821678,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 260-3
4136,#384,#384-3,초장동,초전동,,260-3,35.21042065816824,128.1254066636867,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 260-3
4137,#384,#384-4,초장동,초전동,,260-2,35.21013488903916,128.12531928400895,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 260-2
4138,#384,#384-5,초장동,초전동,,260-2,35.20999724757032,128.12509774983425,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 260-2
4139,#384,#384-6,초장동,초전동,,260-2,35.20991810572871,128.1248852596615,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 260-2
4140,#384,#384-7,초장동,초전동,,1583-14,35.20971836711365,128.1250417390706,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 1583-14
4141,#384,#384-8,초장동,초전동,,1583-13,35.209834849901654,128.12528494567994,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 1583-13
4142,#384,#384-9,초장동,초전동,,1583-30,35.20991,128.125512,LED,150W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 초전동 1583-30
